especie,fecha,apertura,maximo,minimo,cierre,volumen,timestamp
BMA,2000-04-27,1.25349,1.26704,1.25349,1.26026,121273,956804400
BMA,2000-04-28,1.25349,1.30092,1.21961,1.26026,145301,956890800
BMA,2000-05-02,1.25349,1.25349,1.24671,1.24671,40942,957236400
BMA,2000-05-03,1.21961,1.21961,1.12475,1.15185,156873,957322800
BMA,2000-05-04,1.15185,1.1654,1.07055,1.09765,250257,957409200
BMA,2000-05-05,1.1112,1.13153,1.07055,1.13153,279072,957495600
BMA,2000-05-08,1.10442,1.1654,1.02312,1.15185,445240,957754800
BMA,2000-05-09,1.17218,1.18573,1.1112,1.1112,80763,957841200
BMA,2000-05-10,1.07055,1.07732,1.03667,1.05022,98337,957927600
BMA,2000-05-11,1.03667,1.07055,1.02989,1.07055,79098,958014000
BMA,2000-05-12,1.05022,1.15185,1.05022,1.15185,176372,958100400
BMA,2000-05-15,1.15185,1.19251,1.15185,1.18573,81897,958359600
BMA,2000-05-16,1.18573,1.18573,1.13153,1.18573,41227,958446000
BMA,2000-05-17,1.15185,1.15185,1.11797,1.14508,47149,958532400
BMA,2000-05-19,1.03667,1.05022,1.03667,1.03667,77203,958705200
BMA,2000-05-22,1.01634,1.03667,0.98246,1.03667,134221,958964400
BMA,2000-05-23,1.06377,1.06377,0.99601,0.99601,84112,959050800
BMA,2000-05-24,1.00279,1.02989,0.99601,1.02989,182105,959137200
BMA,2000-05-26,1.01634,1.05699,1.01634,1.05699,53397,959310000
BMA,2000-05-29,1.05699,1.0841,1.03667,1.05699,69735,959569200
BMA,2000-05-30,1.07732,1.0841,1.02989,1.07732,163162,959655600
BMA,2000-05-31,1.05022,1.05022,0.98246,0.98246,110578,959742000
BMA,2000-06-01,1.01634,1.06377,1.01634,1.03667,161603,959828400
BMA,2000-06-02,1.06377,1.09087,1.05699,1.0841,265520,959914800
BMA,2000-06-05,1.0841,1.09765,1.06377,1.06377,35569,960174000
BMA,2000-06-06,1.05022,1.06377,1.02312,1.06377,22876,960260400
BMA,2000-06-07,1.00956,1.04344,1.00956,1.04344,80967,960346800
BMA,2000-06-08,1.05022,1.05699,1.04344,1.04344,44719,960433200
BMA,2000-06-09,1.04344,1.04344,1.01634,1.02989,89514,960519600
BMA,2000-06-12,1.01634,1.03667,1.01634,1.03667,16050,960778800
BMA,2000-06-13,1.01634,1.05022,1.01634,1.04344,53279,960865200
BMA,2000-06-14,1.05699,1.05699,1.02989,1.04344,40053,960951600
BMA,2000-06-15,1.02989,1.03667,0.98924,1.01634,37291,961038000
BMA,2000-06-16,1.01634,1.01634,0.98924,1.00956,83544,961124400
BMA,2000-06-20,1.00956,1.09765,1.00956,1.09765,213749,961470000
BMA,2000-06-21,1.11797,1.15185,1.0841,1.1112,217039,961556400
BMA,2000-06-22,1.12475,1.12475,1.10442,1.10442,22478,961642800
BMA,2000-06-27,1.02312,1.07055,1.02312,1.06377,115172,962074800
BMA,2000-06-28,1.07055,1.07055,1.02989,1.05699,49368,962161200
BMA,2000-06-29,1.03667,1.05022,1.03667,1.05022,19806,962247600
BMA,2000-06-30,1.04344,1.05699,1.02312,1.03667,104323,962334000
BMA,2000-07-03,1.05022,1.06377,1.02989,1.05022,91365,962593200
BMA,2000-07-04,1.07055,1.1383,1.07055,1.1383,185094,962679600
BMA,2000-07-05,1.13153,1.13153,1.07732,1.10442,228856,962766000
BMA,2000-07-06,1.09087,1.10442,1.0841,1.10442,55292,962852400
BMA,2000-07-07,1.10442,1.12475,1.09087,1.10442,149892,962938800
BMA,2000-07-10,1.0841,1.12475,1.07055,1.1112,138286,963198000
BMA,2000-07-11,1.1112,1.1383,1.1112,1.1112,97039,963284400
BMA,2000-07-12,1.11797,1.14508,1.11797,1.14508,325177,963370800
BMA,2000-07-13,1.15185,1.17895,1.12475,1.12475,278935,963457200
BMA,2000-07-14,1.1383,1.14508,1.12475,1.1383,69367,963543600
BMA,2000-07-17,1.13153,1.13153,1.11797,1.11797,50180,963802800
BMA,2000-07-18,1.10442,1.11797,1.09765,1.1112,78403,963889200
BMA,2000-07-19,1.09087,1.09765,1.09087,1.09765,11807,963975600
BMA,2000-07-20,1.10442,1.1112,1.10442,1.10442,29130,964062000
BMA,2000-07-21,1.09087,1.10442,1.0841,1.10442,16677,964148400
BMA,2000-07-24,1.0841,1.0841,1.0841,1.0841,2214,964407600
BMA,2000-07-25,1.07055,1.0841,1.07055,1.0841,5904,964494000
BMA,2000-07-26,1.05022,1.05022,1.04344,1.05022,25122,964580400
BMA,2000-07-27,1.02312,1.06377,1.02312,1.06377,50629,964666800
BMA,2000-07-28,1.03667,1.05022,1.02989,1.03667,62076,964753200
BMA,2000-07-31,1.02989,1.04344,1.02312,1.02989,83240,965012400
BMA,2000-08-01,1.02312,1.02312,0.99601,0.99601,76200,965098800
BMA,2000-08-02,0.99601,1.01634,0.98924,1.00956,100251,965185200
BMA,2000-08-03,0.99601,1.00956,0.98924,1.00956,52363,965271600
BMA,2000-08-04,1.00279,1.01634,0.98246,0.98246,96183,965358000
BMA,2000-08-07,0.98246,0.99601,0.98246,0.98246,85063,965617200
BMA,2000-08-08,0.98246,0.99601,0.98246,0.99601,60265,965703600
BMA,2000-08-09,0.98246,0.98924,0.98246,0.98924,38419,965790000
BMA,2000-08-10,0.96891,0.98246,0.95536,0.96891,84717,965876400
BMA,2000-08-11,0.96891,0.97569,0.96214,0.96891,182520,965962800
BMA,2000-08-14,0.95536,0.97569,0.94858,0.96214,101497,966222000
BMA,2000-08-15,0.93503,0.93503,0.89438,0.91471,24352,966308400
BMA,2000-08-16,0.86728,0.86728,0.82662,0.85373,220202,966394800
BMA,2000-08-17,0.85373,0.89438,0.85373,0.89438,89511,966481200
BMA,2000-08-18,0.87405,0.88083,0.8334,0.88083,151421,966567600
BMA,2000-08-22,0.84017,0.87405,0.84017,0.87405,51700,966913200
BMA,2000-08-23,0.84695,0.85373,0.81307,0.85373,255757,966999600
BMA,2000-08-24,0.84695,0.84695,0.8063,0.84695,177931,967086000
BMA,2000-08-25,0.84695,0.86728,0.84695,0.85373,76498,967172400
BMA,2000-08-28,0.84695,0.84695,0.8334,0.84695,39937,967431600
BMA,2000-08-29,0.84695,0.8605,0.84695,0.8605,26641,967518000
BMA,2000-08-30,0.85373,0.8605,0.8334,0.85373,83756,967604400
BMA,2000-08-31,0.85373,0.8605,0.84695,0.85373,86383,967690800
BMA,2000-09-01,0.86728,0.88083,0.85373,0.85373,228471,967777200
BMA,2000-09-04,0.84017,0.84695,0.84017,0.84695,42380,968036400
BMA,2000-09-05,0.84695,0.84695,0.81985,0.84695,124531,968122800
BMA,2000-09-06,0.84695,0.8605,0.84017,0.8605,134118,968209200
BMA,2000-09-07,0.86728,0.86728,0.84695,0.85373,43041,968295600
BMA,2000-09-08,0.84017,0.85373,0.8334,0.85373,46843,968382000
BMA,2000-09-11,0.84017,0.84695,0.8334,0.84695,50065,968641200
BMA,2000-09-12,0.82662,0.84695,0.81985,0.84695,214093,968727600
BMA,2000-09-13,0.84017,0.87405,0.84017,0.87405,118739,968814000
BMA,2000-09-14,0.88083,0.94181,0.88083,0.94181,525983,968900400
BMA,2000-09-15,0.94181,0.94181,0.90116,0.94181,156115,968986800
BMA,2000-09-18,0.92826,0.92826,0.88083,0.92826,111221,969246000
BMA,2000-09-19,0.90116,0.91471,0.90116,0.91471,103902,969332400
BMA,2000-09-20,0.90116,0.93503,0.90116,0.92826,133290,969418800
BMA,2000-09-21,0.91471,0.93503,0.91471,0.93503,66489,969505200
BMA,2000-09-22,0.93503,0.97569,0.93503,0.96891,141781,969591600
BMA,2000-09-25,0.97569,0.98924,0.96214,0.96891,117840,969850800
BMA,2000-09-26,0.94858,0.94858,0.94181,0.94181,98988,969937200
BMA,2000-09-27,0.91471,0.92148,0.90793,0.90793,34874,970023600
BMA,2000-09-28,0.90116,0.92826,0.90116,0.92826,29653,970110000
BMA,2000-09-29,0.92148,0.92148,0.90793,0.91471,32652,970196400
BMA,2000-10-02,0.93503,0.93503,0.91471,0.91471,40545,970455600
BMA,2000-10-03,0.90116,0.91471,0.88083,0.91471,63091,970542000
BMA,2000-10-04,0.89438,0.93503,0.89438,0.93503,115680,970628400
BMA,2000-10-05,0.90793,0.91471,0.88083,0.91471,88243,970714800
BMA,2000-10-06,0.88083,0.90793,0.86728,0.90793,122937,970801200
BMA,2000-10-09,0.88083,0.90116,0.87405,0.90116,23614,971060400
BMA,2000-10-10,0.88083,0.8876,0.86728,0.8876,85941,971146800
BMA,2000-10-11,0.90116,0.90116,0.87405,0.87405,24296,971233200
BMA,2000-10-12,0.84017,0.8876,0.84017,0.8876,223427,971319600
BMA,2000-10-13,0.88083,0.89438,0.88083,0.89438,17029,971406000
BMA,2000-10-17,0.87405,0.89438,0.84695,0.89438,154186,971751600
BMA,2000-10-18,0.87405,0.88083,0.8605,0.88083,25385,971838000
BMA,2000-10-19,0.88083,0.8876,0.88083,0.8876,36648,971924400
BMA,2000-10-20,0.8605,0.88083,0.82662,0.88083,61810,972010800
BMA,2000-10-25,0.88083,0.88083,0.79952,0.84695,144561,972442800
BMA,2000-10-26,0.81307,0.84017,0.79275,0.84017,203642,972529200
BMA,2000-10-27,0.85373,0.85373,0.81985,0.84017,208517,972615600
BMA,2000-10-30,0.84017,0.84017,0.82662,0.84017,48461,972874800
BMA,2000-10-31,0.84017,0.8605,0.84017,0.8605,124452,972961200
BMA,2000-11-01,0.84695,0.84695,0.81985,0.84017,128476,973047600
BMA,2000-11-02,0.81985,0.84017,0.81985,0.84017,65326,973134000
BMA,2000-11-03,0.81985,0.84017,0.8063,0.84017,160421,973220400
BMA,2000-11-07,0.81307,0.8334,0.81307,0.8334,82621,973566000
BMA,2000-11-08,0.81985,0.81985,0.79952,0.81985,90219,973652400
BMA,2000-11-09,0.8063,0.81307,0.79952,0.81307,29196,973738800
BMA,2000-11-10,0.81985,0.84017,0.81307,0.84017,152961,973825200
BMA,2000-11-13,0.82662,0.84017,0.82662,0.84017,30551,974084400
BMA,2000-11-14,0.85373,0.85373,0.8334,0.84017,39563,974170800
BMA,2000-11-15,0.84017,0.84695,0.84017,0.84695,51495,974257200
BMA,2000-11-16,0.8334,0.84695,0.82662,0.84695,98790,974343600
BMA,2000-11-17,0.82662,0.84017,0.81307,0.84017,67591,974430000
BMA,2000-11-20,0.8334,0.84695,0.8334,0.84695,67079,974689200
BMA,2000-11-21,0.82662,0.84695,0.82662,0.84695,118629,974775600
BMA,2000-11-22,0.81985,0.84017,0.81985,0.8334,186699,974862000
BMA,2000-11-28,0.81307,0.82662,0.8063,0.82662,38928,975380400
BMA,2000-11-29,0.82662,0.84017,0.81307,0.84017,171276,975466800
BMA,2000-11-30,0.8334,0.84017,0.81307,0.84017,185142,975553200
BMA,2000-12-01,0.84017,0.84017,0.82662,0.84017,103135,975639600
BMA,2000-12-04,0.81985,0.85373,0.81985,0.85373,54921,975898800
BMA,2000-12-05,0.85373,0.86728,0.85373,0.86728,33815,975985200
BMA,2000-12-06,0.85373,0.87405,0.85373,0.86728,19924,976071600
BMA,2000-12-07,0.86728,0.86728,0.84017,0.86728,44784,976158000
BMA,2000-12-11,0.86728,0.86728,0.8605,0.86728,55853,976503600
BMA,2000-12-12,0.87405,0.87405,0.87405,0.87405,5018,976590000
BMA,2000-12-13,0.87405,0.88083,0.86728,0.87405,192057,976676400
BMA,2000-12-14,0.8605,0.86728,0.85373,0.86728,82050,976762800
BMA,2000-12-15,0.84695,0.8605,0.84695,0.8605,68776,976849200
BMA,2000-12-18,0.85373,0.8605,0.85373,0.8605,38963,977108400
BMA,2000-12-19,0.8605,0.86728,0.8605,0.86728,126941,977194800
BMA,2000-12-20,0.85373,0.8605,0.85373,0.8605,147515,977281200
BMA,2000-12-21,0.8605,0.91471,0.8605,0.91471,629976,977367600
BMA,2000-12-22,0.91471,0.93503,0.91471,0.93503,120087,977454000
BMA,2000-12-26,0.93503,0.93503,0.92826,0.93503,44755,977799600
BMA,2000-12-27,0.93503,0.93503,0.92826,0.92826,46141,977886000
BMA,2000-12-28,0.92826,0.94181,0.92826,0.92826,122814,977972400
BMA,2001-01-02,0.93503,0.93503,0.93503,0.93503,2388,978404400
BMA,2001-01-03,0.93503,0.96891,0.93503,0.95536,115296,978490800
BMA,2001-01-04,0.96214,0.98924,0.95536,0.98924,192585,978577200
BMA,2001-01-05,1.00279,1.02989,0.96891,0.96891,176796,978663600
BMA,2001-01-08,0.96891,0.97569,0.94858,0.97569,128102,978922800
BMA,2001-01-09,0.98246,1.00956,0.98246,1.00279,130867,979009200
BMA,2001-01-10,1.00279,1.01634,0.98924,1.00956,126085,979095600
BMA,2001-01-11,1.00956,1.00956,0.99601,1.00956,70383,979182000
BMA,2001-01-12,0.98924,1.00956,0.98924,1.00956,213125,979268400
BMA,2001-01-15,0.99601,1.05022,0.99601,1.05022,123222,979527600
BMA,2001-01-16,1.01634,1.06377,1.01634,1.04344,482857,979614000
BMA,2001-01-17,1.07055,1.07732,1.05699,1.06377,133349,979700400
BMA,2001-01-18,1.06377,1.07055,1.05699,1.07055,127404,979786800
BMA,2001-01-19,1.07055,1.10442,1.05699,1.10442,318140,979873200
BMA,2001-01-22,1.09765,1.10442,1.0841,1.0841,220633,980132400
BMA,2001-01-23,1.09765,1.12475,1.09765,1.12475,603357,980218800
BMA,2001-01-24,1.11797,1.17895,1.1112,1.17218,257258,980305200
BMA,2001-01-25,1.17218,1.17218,0.98246,0.98924,501535,980391600
BMA,2001-01-26,0.96214,1.01634,0.94858,1.00956,200744,980478000
BMA,2001-01-29,1.00279,1.05022,1.00279,1.05022,133114,980737200
BMA,2001-01-30,1.04344,1.05699,1.02312,1.03667,84083,980823600
BMA,2001-01-31,1.03667,1.05699,1.03667,1.03667,114334,980910000
BMA,2001-02-01,1.03667,1.04344,1.03667,1.04344,134357,980996400
BMA,2001-02-02,1.02989,1.02989,1.02312,1.02989,19555,981082800
BMA,2001-02-05,1.01634,1.01634,1.01634,1.01634,28315,981342000
BMA,2001-02-06,0.98924,1.02989,0.98924,1.02989,83839,981428400
BMA,2001-02-07,1.02989,1.02989,0.99601,1.00956,55050,981514800
BMA,2001-02-08,0.99601,1.00279,0.99601,1.00279,91121,981601200
BMA,2001-02-09,0.98924,0.98924,0.96891,0.98924,436405,981687600
BMA,2001-02-12,0.98246,0.98246,0.96214,0.98246,21402,981946800
BMA,2001-02-13,0.98246,0.98246,0.96214,0.97569,60852,982033200
BMA,2001-02-14,0.95536,0.95536,0.94858,0.94858,96670,982119600
BMA,2001-02-15,0.94858,0.94858,0.92826,0.94181,24368,982206000
BMA,2001-02-16,0.91471,0.92148,0.88083,0.88083,212185,982292400
BMA,2001-02-19,0.90116,0.92826,0.90116,0.92826,136193,982551600
BMA,2001-02-20,0.91471,0.91471,0.90116,0.90793,140449,982638000
BMA,2001-02-21,0.90116,0.91471,0.88083,0.91471,199780,982724400
BMA,2001-02-22,0.91471,0.94181,0.90793,0.94181,432906,982810800
BMA,2001-02-26,0.93503,0.94858,0.93503,0.94858,9593,983156400
BMA,2001-02-27,0.91471,0.93503,0.89438,0.89438,196846,983242800
BMA,2001-02-28,0.90116,0.91471,0.86728,0.86728,153735,983329200
BMA,2001-03-01,0.89438,0.92148,0.86728,0.89438,157211,983415600
BMA,2001-03-02,0.88083,0.89438,0.88083,0.89438,45162,983502000
BMA,2001-03-05,0.94181,0.94858,0.90793,0.94858,339747,983761200
BMA,2001-03-06,0.93503,0.93503,0.90793,0.92826,39232,983847600
BMA,2001-03-08,0.92826,0.92826,0.89438,0.92148,97106,984020400
BMA,2001-03-09,0.89438,0.91471,0.8876,0.91471,89161,984106800
BMA,2001-03-10,0.89438,0.89438,0.88083,0.88083,32765,984193200
BMA,2001-03-13,0.90116,0.90116,0.87405,0.8876,53501,984452400
BMA,2001-03-14,0.86728,0.89438,0.84695,0.86728,49073,984538800
BMA,2001-03-15,0.86728,0.86728,0.81307,0.8334,122149,984625200
BMA,2001-03-16,0.79952,0.81307,0.79952,0.81307,74163,984711600
BMA,2001-03-19,0.79952,0.79952,0.76564,0.78597,194687,984970800
BMA,2001-03-20,0.79952,0.81307,0.71144,0.71144,169916,985057200
BMA,2001-03-21,0.71144,0.72499,0.68434,0.71144,157995,985143600
BMA,2001-03-22,0.69789,0.69789,0.67756,0.67756,82418,985230000
BMA,2001-03-23,0.67756,0.74532,0.66401,0.74532,268961,985316400
BMA,2001-03-26,0.74532,0.75887,0.71144,0.71144,175558,985575600
BMA,2001-03-27,0.71144,0.71821,0.68434,0.69789,162558,985662000
BMA,2001-03-28,0.68434,0.71144,0.68434,0.71144,21685,985748400
BMA,2001-03-29,0.69789,0.70466,0.69789,0.70466,9553,985834800
BMA,2001-03-30,0.67756,0.71144,0.67756,0.71144,84539,985921200
BMA,2001-04-03,0.67756,0.69789,0.67756,0.69789,27753,986266800
BMA,2001-04-04,0.69111,0.69111,0.67756,0.67756,25016,986353200
BMA,2001-04-05,0.69111,0.69789,0.66401,0.68434,66205,986439600
BMA,2001-04-06,0.69111,0.69111,0.67078,0.67756,31581,986526000
BMA,2001-04-09,0.67078,0.67078,0.65723,0.66401,75801,986785200
BMA,2001-04-10,0.67078,0.67756,0.66401,0.67756,145279,986871600
BMA,2001-04-11,0.66401,0.67756,0.66401,0.67756,22245,986958000
BMA,2001-04-16,0.66401,0.67078,0.65046,0.67078,89881,987390000
BMA,2001-04-17,0.66401,0.67011,0.66401,0.67011,9395,987476400
BMA,2001-04-18,0.67756,0.68434,0.67078,0.67756,120432,987562800
BMA,2001-04-19,0.67756,0.67756,0.64368,0.65723,42653,987649200
BMA,2001-04-20,0.62336,0.64368,0.6098,0.63013,40215,987735600
BMA,2001-04-23,0.6098,0.64368,0.60303,0.64368,22876,987994800
BMA,2001-04-26,0.63013,0.63691,0.6098,0.63691,66155,988254000
BMA,2001-04-27,0.63013,0.64368,0.62336,0.64368,51190,988340400
BMA,2001-04-30,0.63691,0.63691,0.63013,0.63691,18891,988599600
BMA,2001-05-02,0.61658,0.63691,0.61658,0.63691,19030,988772400
BMA,2001-05-03,0.6098,0.63691,0.6098,0.63691,42432,988858800
BMA,2001-05-04,0.62336,0.63691,0.62336,0.63691,26805,988945200
BMA,2001-05-07,0.6098,0.61658,0.60303,0.60642,181181,989204400
BMA,2001-05-08,0.57593,0.57593,0.55018,0.57593,43612,989290800
BMA,2001-05-09,0.5556,0.57593,0.54205,0.57593,201836,989377200
BMA,2001-05-10,0.57593,0.63013,0.5556,0.63013,313860,989463600
BMA,2001-05-11,0.61658,0.61658,0.61658,0.61658,30994,989550000
BMA,2001-05-15,0.6098,0.6098,0.59625,0.59625,16973,989895600
BMA,2001-05-16,0.59625,0.60303,0.59625,0.60303,23529,989982000
BMA,2001-05-17,0.60303,0.81985,0.60303,0.75887,1721900,990068400
BMA,2001-05-18,0.79275,0.86728,0.79275,0.86728,1497518,990154800
BMA,2001-05-21,0.88083,0.8876,0.87405,0.88083,71265,990414000
BMA,2001-05-22,0.88083,0.88083,0.84695,0.8605,508922,990500400
BMA,2001-05-23,0.8605,0.8605,0.81307,0.82662,250708,990586800
BMA,2001-05-24,0.82662,0.82662,0.8063,0.81985,257794,990673200
BMA,2001-05-28,0.81307,0.81985,0.8063,0.81985,45369,991018800
BMA,2001-05-29,0.79952,0.79952,0.79275,0.79275,18043,991105200
BMA,2001-05-30,0.77919,0.78597,0.76564,0.77919,31845,991191600
BMA,2001-05-31,0.77919,0.79275,0.77919,0.79275,43162,991278000
BMA,2001-06-01,0.78597,0.79275,0.78597,0.79275,31436,991364400
BMA,2001-06-04,0.79275,0.79952,0.77919,0.79952,28632,991623600
BMA,2001-06-05,0.79952,0.79952,0.76564,0.77242,62318,991710000
BMA,2001-06-06,0.75887,0.75887,0.74532,0.75209,102028,991796400
BMA,2001-06-07,0.75209,0.75887,0.74532,0.75887,114174,991882800
BMA,2001-06-08,0.77242,0.77242,0.75887,0.75887,49787,991969200
BMA,2001-06-11,0.77242,0.77242,0.75209,0.75209,122639,992228400
BMA,2001-06-12,0.75209,0.75887,0.75209,0.75887,130056,992314800
BMA,2001-06-13,0.75887,0.76564,0.75209,0.75209,98740,992401200
BMA,2001-06-15,0.75209,0.75209,0.73854,0.75209,53201,992574000
BMA,2001-06-19,0.71144,0.71144,0.71144,0.71144,12136,992919600
BMA,2001-06-20,0.71144,0.71144,0.71144,0.71144,5904,993006000
BMA,2001-06-21,0.69111,0.72499,0.69111,0.71821,22836,993092400
BMA,2001-06-22,0.71144,0.72499,0.69789,0.71821,753651,993178800
BMA,2001-06-25,0.73177,0.73854,0.73177,0.73854,25828,993438000
BMA,2001-06-26,0.73854,0.73854,0.71821,0.73177,50629,993524400
BMA,2001-06-27,0.73177,0.73854,0.73177,0.73854,49789,993610800
BMA,2001-06-28,0.71821,0.73177,0.71821,0.73177,5904,993697200
BMA,2001-06-29,0.71144,0.73177,0.71144,0.73177,16865,993783600
BMA,2001-07-02,0.71144,0.71821,0.71144,0.71821,7381,994042800
BMA,2001-07-03,0.72499,0.72499,0.65046,0.67756,35421,994129200
BMA,2001-07-04,0.67756,0.67756,0.65723,0.67078,25118,994215600
BMA,2001-07-05,0.66401,0.66401,0.64368,0.64368,32027,994302000
BMA,2001-07-06,0.65723,0.65723,0.63691,0.64368,10404,994388400
BMA,2001-07-11,0.62336,0.63013,0.61658,0.63013,30456,994820400
BMA,2001-07-12,0.56915,0.56915,0.56915,0.56915,46490,994906800
BMA,2001-07-13,0.56915,0.56915,0.5285,0.54205,423326,994993200
BMA,2001-07-16,0.52172,0.53527,0.52172,0.53527,20367,995252400
BMA,2001-07-17,0.53527,0.53527,0.5285,0.5285,210609,995338800
BMA,2001-07-20,0.52172,0.53527,0.52172,0.53527,25828,995598000
BMA,2001-07-24,0.50139,0.52172,0.50139,0.52172,41325,995943600
BMA,2001-07-25,0.52172,0.52172,0.52172,0.52172,4428,996030000
BMA,2001-07-30,0.49462,0.50817,0.48784,0.50817,61772,996462000
BMA,2001-07-31,0.47429,0.48784,0.47429,0.48784,15497,996548400
BMA,2001-08-01,0.47429,0.48784,0.44041,0.45735,62135,996634800
BMA,2001-08-02,0.4709,0.47429,0.44041,0.46752,33718,996721200
BMA,2001-08-03,0.45397,0.46752,0.44719,0.46752,59626,996807600
BMA,2001-08-06,0.44719,0.46413,0.44719,0.46413,13445,997066800
BMA,2001-08-07,0.44041,0.45058,0.44041,0.45058,21031,997153200
BMA,2001-08-08,0.46413,0.47429,0.45735,0.46413,75875,997239600
BMA,2001-08-09,0.46752,0.46752,0.46413,0.46752,201340,997326000
BMA,2001-08-10,0.46752,0.46752,0.46074,0.46413,127378,997412400
BMA,2001-08-13,0.45397,0.45397,0.44719,0.45397,28116,997671600
BMA,2001-08-14,0.43364,0.43364,0.43364,0.43364,14759,997758000
BMA,2001-08-15,0.44041,0.44041,0.44041,0.44041,20293,997844400
BMA,2001-08-16,0.44041,0.44719,0.43432,0.44719,208542,997930800
BMA,2001-08-17,0.42686,0.43364,0.42686,0.43364,19924,998017200
BMA,2001-08-22,0.43364,0.46074,0.43364,0.46074,179302,998449200
BMA,2001-08-23,0.46074,0.46074,0.42686,0.44719,24591,998535600
BMA,2001-08-24,0.43364,0.43364,0.43364,0.43364,4612,998622000
BMA,2001-08-27,0.42009,0.42686,0.42009,0.42686,15497,998881200
BMA,2001-08-28,0.43703,0.43703,0.43703,0.43703,4881,998967600
BMA,2001-08-30,0.42686,0.42686,0.42686,0.42686,10331,999140400
BMA,2001-08-31,0.42009,0.42686,0.42009,0.42686,15033,999226800
BMA,2001-09-05,0.41331,0.41331,0.40654,0.41331,39797,999658800
BMA,2001-09-10,0.37266,0.37266,0.37266,0.37266,29518,1000090800
BMA,2001-09-18,0.33878,0.35233,0.33878,0.35233,64939,1000782000
BMA,2001-09-28,0.26764,0.29338,0.26086,0.26967,541022,1001646000
BMA,2001-10-01,0.2507,0.26425,0.2507,0.26425,41270,1001905200
BMA,2001-10-02,0.24392,0.24392,0.24392,0.24392,36167,1001991600
BMA,2001-10-03,0.22698,0.22698,0.21953,0.22156,243590,1002078000
BMA,2001-10-04,0.22698,0.22698,0.20327,0.22359,152544,1002164400
BMA,2001-10-05,0.22156,0.22156,0.22156,0.22156,41915,1002250800
BMA,2001-10-09,0.21682,0.21682,0.21004,0.21208,160685,1002596400
BMA,2001-10-10,0.21343,0.21343,0.21343,0.21343,61419,1002682800
BMA,2001-10-11,0.21343,0.23376,0.21343,0.23037,561059,1002769200
BMA,2001-10-12,0.22359,0.22359,0.22359,0.22359,30117,1002855600
BMA,2001-10-15,0.22359,0.22359,0.22359,0.22359,113782,1003114800
BMA,2001-10-16,0.23715,0.23715,0.23037,0.23715,74569,1003201200
BMA,2001-10-17,0.2507,0.26086,0.2507,0.26086,53049,1003287600
BMA,2001-10-18,0.26764,0.28661,0.26425,0.28661,129848,1003374000
BMA,2001-10-19,0.3049,0.31168,0.3049,0.31168,120286,1003460400
BMA,2001-10-22,0.32523,0.33878,0.32523,0.32523,76967,1003719600
BMA,2001-10-23,0.29813,0.29813,0.29474,0.29474,40723,1003806000
BMA,2001-10-24,0.3049,0.36792,0.3049,0.33878,691065,1003892400
BMA,2001-10-25,0.332,0.33878,0.332,0.33878,97233,1003978800
BMA,2001-10-26,0.33878,0.33878,0.32523,0.32523,47228,1004065200
BMA,2001-10-31,0.32523,0.32523,0.29813,0.30829,32469,1004497200
BMA,2001-11-07,0.28458,0.29135,0.28458,0.29135,113467,1005102000
BMA,2001-11-08,0.2778,0.29135,0.2778,0.29135,14272,1005188400
BMA,2001-11-09,0.26425,0.26967,0.26425,0.26967,53049,1005274800
BMA,2001-11-14,0.24392,0.26764,0.24392,0.26764,57869,1005706800
BMA,2001-11-15,0.24392,0.26018,0.24392,0.26018,149982,1005793200
BMA,2001-12-04,0.25612,0.25612,0.23105,0.24866,60802,1007434800
BMA,2001-12-05,0.26764,0.26764,0.26764,0.26764,16341,1007521200
